book,juan,source_kind,source_file,match_type,hint_name,sentence,status,person,role_note,reviewer
全後漢文,卷二十六,wiki,data/raw/全後漢文/卷二十六.txt,含侍中,,爲長樂衞尉，進侍中光祿大夫。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,今瓌無他功德，但㠯配阿母女，旣忝位侍中，一時之閒，超至封矦，不稽舊制，不合經義，行人諠譁，百寮不安。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,桓帝卽位，拜太中大夫、左中郎將，遷侍中、尚書、光祿大夫，㠯梁冀擅權，稱病去官。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,司空舉高第，遷侍中、越騎校尉。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,靈帝時侍中，出爲汝南太守。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,帝崩，後復入爲侍中，領衞尉，從獻帝西遷。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,楊,（注：《魏志‧董卓傳》注引《獻帝起居注》︰「李傕移乘輿幸北塢，侍中楊琦上封事。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,熹平中，徵拜議郎，遷侍中、京兆尹。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,光和中，復爲侍中、五官中郎將，遷潁川、南陽太守。,待审,,,
全後漢文,卷五十一,wiki,data/raw/全後漢文/卷五十一.txt,含侍中,,復爲侍中，三遷永樂少府、太僕、衞尉。,待审,,,
全後漢文,卷五十七,wiki,data/raw/全後漢文/卷五十七.txt,含侍中,,順帝時，進侍中。,待审,,,
全後漢文,卷五十九,wiki,data/raw/全後漢文/卷五十九.txt,含侍中,,後爲侍中，守光祿大夫，遷河南太守，徵爲大鴻臚。,待审,,,
全後漢文,卷五十二,wiki,data/raw/全後漢文/卷五十二.txt,含侍中,,陽嘉中，遷侍中。,待审,,,
全後漢文,卷五十八,wiki,data/raw/全後漢文/卷五十八.txt,含侍中,,初仕郡，徵拜議郎，遷侍中。,待审,,,
全後漢文,卷五十八,wiki,data/raw/全後漢文/卷五十八.txt,含侍中,,順帝時，轉東海相，入爲侍中。,待审,,,
全後漢文,卷五十八,wiki,data/raw/全後漢文/卷五十八.txt,含侍中,,）建光初，徵有道高第，拜侍中。,待审,,,
全後漢文,卷五十八,wiki,data/raw/全後漢文/卷五十八.txt,含侍中,,{{*|《續漢‧律厤志中》︰「【延光二年】，太尉愷等上侍中施延等議。,待审,,,
全後漢文,卷五十八,wiki,data/raw/全後漢文/卷五十八.txt,含侍中,,熹平中，爲侍中、五官中郎將。,待审,,,
全後漢文,卷五十八,wiki,data/raw/全後漢文/卷五十八.txt,含侍中,,漢侍中五官中郎將鄢陵堂谿典伯幷，【熹平四年】，來請雨嵩高廟。,待审,,,
全後漢文,卷五十六,wiki,data/raw/全後漢文/卷五十六.txt,含侍中,,永寍初，遷侍中、越騎校尉。,待审,,,
全後漢文,卷五十六,wiki,data/raw/全後漢文/卷五十六.txt,含侍中,,至順帝時，平子爲侍中典校書，方作《周官解說》，乃欲㠯漢次述漢事，會復遷河間相，遂莫能立也。,待审,,,
全後漢文,卷五十六,wiki,data/raw/全後漢文/卷五十六.txt,含侍中,,給事中掌侍從左右，無員，位次侍中、常侍，或名儒，或國親。,待审,,,
全後漢文,卷五十六,wiki,data/raw/全後漢文/卷五十六.txt,含侍中,,===侍中箴===,待审,,,
全後漢文,卷五十六,wiki,data/raw/全後漢文/卷五十六.txt,含侍中,,侍中司中，敢告執矩。,待审,,,
全後漢文,卷五十四,wiki,data/raw/全後漢文/卷五十四.txt,含侍中,賈,往者侍中賈逵擿讖互異三十餘事，諸言讖者皆不能說。,待审,,,
全後漢文,卷八,wiki,data/raw/全後漢文/卷八.txt,含侍中,李,（注：《後漢紀》二十七︰「李傕舉博士李儒爲侍中，詔曰云云。,待审,,,
全後漢文,卷八,wiki,data/raw/全後漢文/卷八.txt,含侍中,劉,帝疑賦恤有虛，乃親于御座前量試作糜，乃知非實，使侍中劉艾出讓有司。,待审,,,
全後漢文,卷八,wiki,data/raw/全後漢文/卷八.txt,含侍中,楊,===報楊定請侍中尹忠爲長史詔（注：八月）===,待审,,,
全後漢文,卷八,wiki,data/raw/全後漢文/卷八.txt,含侍中,,侍中近侍，就非其宜，必爲關東所笑。,待审,,,
全後漢文,卷八十一,wiki,data/raw/全後漢文/卷八十一.txt,含侍中,,侍中韓說、博士蔡較、穀城門𠊱劉洪、右郎中陳調于太常府，覆校注說，平議難問，恂、誠各對。,待审,,,
全後漢文,卷八十七,wiki,data/raw/全後漢文/卷八十七.txt,含侍中,,（注：案︰舊本《呂氏春秋序》題河東高誘撰，據《淮南子序》云「自誘之少，從故侍中同縣盧君受其句讀」，謂盧子榦也。,待审,,,
全後漢文,卷八十七,wiki,data/raw/全後漢文/卷八十七.txt,含侍中,,自誘之少，從故侍中同縣盧君受其句讀，誦舉大義。,待审,,,
全後漢文,卷八十七,wiki,data/raw/全後漢文/卷八十七.txt,含侍中,鄧,侍中鄧義㠯爲不然而難之，彧令統荅焉。,待审,,,
全後漢文,卷八十九,wiki,data/raw/全後漢文/卷八十九.txt,复合官名,,公卿列校，侍中尚書，皆九州之選也，而不與之從容言議，諮論古事，訪國家正事，問四海豪英，琢磨珪璧，染練金錫，何㠯昭仁心于民物，廣令聞于天下哉！,待审,,,
全後漢文,卷八十二,wiki,data/raw/全後漢文/卷八十二.txt,含侍中,,董卓入洛陽，㠯侍中出爲兖州刺史。,待审,,,
全後漢文,卷八十四,wiki,data/raw/全後漢文/卷八十四.txt,含侍中,,中平中，辟大將軍何進府，後將軍袁隗表爲侍中；,待审,,,
全後漢文,卷六十一,wiki,data/raw/全後漢文/卷六十一.txt,含侍中,,今曹節等放縱爲害，而久在左右，又公兄侍中受害節等，永樂太-{后}-所親知也。,待审,,,
全後漢文,卷六十一,wiki,data/raw/全後漢文/卷六十一.txt,含侍中,,桓帝㠯博士徵，拜議郎，著作東觀，進侍中，歷左馮翊、京兆尹，㠯疾免。,待审,,,
全後漢文,卷六十七,wiki,data/raw/全後漢文/卷六十七.txt,含侍中,,五府竝辟，司空袁逢舉有道，大將軍何進請爲從事中郎，迎薦爲侍中，皆未就。,待审,,,
全後漢文,卷六十七,wiki,data/raw/全後漢文/卷六十七.txt,含侍中,,建安初，辟鎭東曹操府，遷黃門侍郎、給事中、祕書監、侍中。,待审,,,
全後漢文,卷六十七,wiki,data/raw/全後漢文/卷六十七.txt,含侍中,,侍中悅上。,待审,,,
全後漢文,卷六十七,wiki,data/raw/全後漢文/卷六十七.txt,含侍中,,會悅遷爲侍中，其五年書成，乃奏記-{云}-。,待审,,,
全後漢文,卷六十七,wiki,data/raw/全後漢文/卷六十七.txt,含侍中,,建安初，進侍中，守尚書令，後封萬歲亭矦。,待审,,,
全後漢文,卷六十三,wiki,data/raw/全後漢文/卷六十三.txt,含侍中,,桓帝時，徵博士，舉賢良方正，再遷爲侍中，拜五官中郎將，轉長水校尉，遷魏郡太守，徵拜大鴻臚，㠯病乞還。,待审,,,
全後漢文,卷六十三,wiki,data/raw/全後漢文/卷六十三.txt,含侍中,,獻帝初，拜五官中郎將，遷侍中。,待审,,,
全後漢文,卷六十九,wiki,data/raw/全後漢文/卷六十九.txt,含侍中,,董卓爲司空，徵署祭酒，舉高第，補侍-{御}-史，轉侍書-{御}-史，遷尚書，拜巴郡太守，未行，畱爲侍中。,待审,,,
全後漢文,卷六十五,wiki,data/raw/全後漢文/卷六十五.txt,含侍中,,靈帝時，拜侍-{御}-史，封中陵鄕矦，三遷尚書令，拜侍中，徙京兆尹。,待审,,,
全後漢文,卷六十八,wiki,data/raw/全後漢文/卷六十八.txt,含侍中,,桓帝時，爲侍中。,待审,,,
全後漢文,卷六十六,wiki,data/raw/全後漢文/卷六十六.txt,含侍中,,靈帝初，爲侍中，與竇武謀誅宦官，被誅。,待审,,,
全後漢文,卷六十四,wiki,data/raw/全後漢文/卷六十四.txt,含侍中,,徵還拜侍中，轉執金吾、河南尹。,待审,,,
全後漢文,卷六十四,wiki,data/raw/全後漢文/卷六十四.txt,含侍中,,）建和初，舉有道方正，對策，拜議郎，再遷侍中，襲封廚亭矦。,待审,,,
全後漢文,卷六十四,wiki,data/raw/全後漢文/卷六十四.txt,含侍中,,獻帝西遷，爲侍中，封江南亭矦，代楊彪爲司空，免。,待审,,,
全後漢文,卷六十四,wiki,data/raw/全後漢文/卷六十四.txt,含侍中,,}}舉賢良方正，對策第一，拜議郎，再遷尚書，又再遷侍中、虎賁中郎將。,待审,,,
全後漢文,卷十一,wiki,data/raw/全後漢文/卷十一.txt,含侍中,,永建中，拜議郎，三遷至侍中。,待审,,,
全後漢文,卷十二,wiki,data/raw/全後漢文/卷十二.txt,含侍中,,哀、平閒，爲侍中。,待审,,,
全後漢文,卷十六,wiki,data/raw/全後漢文/卷十六.txt,含侍中,,哀、平閒徵試博士，對策高等，拜議郎，遷侍中。,待审,,,
全後漢文,卷十六,wiki,data/raw/全後漢文/卷十六.txt,含侍中,,【建武五年】，入爲侍中，㠯病免。,待审,,,
全後漢文,卷十六,wiki,data/raw/全後漢文/卷十六.txt,含侍中,,建初中，㠯皇-{后}-兄拜爲郎，遷侍中、虎賁中郎將。,待审,,,
全後漢文,卷四十三,wiki,data/raw/全後漢文/卷四十三.txt,含侍中,,後徵，四遷爲侍中。,待审,,,
全後漢文,卷四十九,wiki,data/raw/全後漢文/卷四十九.txt,含侍中,,先帝詔侍中騎都尉賈逵，修理舊文，殊蓺異術，王敎一耑，苟有可㠯加于國者，靡不悉集。,待审,,,
全後漢文,卷四十九,wiki,data/raw/全後漢文/卷四十九.txt,含侍中,,拜侍中，免。,待审,,,
全後漢文,卷四十二,wiki,data/raw/全後漢文/卷四十二.txt,含侍中,,光和末，徵拜議郎，擢青州刺史，遷侍中。,待审,,,
全後漢文,卷四十五,wiki,data/raw/全後漢文/卷四十五.txt,含侍中,,==== 侍中箴（注：見《古文苑》。,待审,,,
全後漢文,卷四十五,wiki,data/raw/全後漢文/卷四十五.txt,含侍中,,遷公車司馬令、侍中，遂相河閒，政㠯禮成，民是用思。,待审,,,
全後漢文,卷四十八,wiki,data/raw/全後漢文/卷四十八.txt,含侍中,,宜令步兵校尉冀及諸侍中還居黃門之官，使權去外戚，政歸國家，豈不休乎！,待审,,,
全後漢文,卷四十八,wiki,data/raw/全後漢文/卷四十八.txt,复合官名,,又詔書所㠯禁侍中尚書中臣子弟不得爲吏察孝廉者，㠯其秉威權、容請託故也。,待审,,,
全後漢文,卷四十八,wiki,data/raw/全後漢文/卷四十八.txt,含侍中,,一日朝會，見諸侍中竝皆年少，無一㝛儒大人可顧問者，誠可歎息。,待审,,,
全後漢文,卷四十八,wiki,data/raw/全後漢文/卷四十八.txt,含侍中,,侍中杜喬，學深行直，當世良臣，久託疾病，可敕令起。,待审,,,
全漢文,卷七,wiki,data/raw/全漢文/卷七.txt,含侍中,,捐之建議㠯爲不當擊，上使侍中駙馬都尉樂昌矦王商詰問捐之。,待审,,,
全漢文,卷三十,wiki,data/raw/全漢文/卷三十.txt,含侍中,,及爲侍中，故定陵矦湻于長有大逆罪，公不敢私，建白誅討。,待审,,,
全漢文,卷三十三,wiki,data/raw/全漢文/卷三十三.txt,含侍中,,上㠯望之意輕丞相，乃下侍中等詰問望之。,待审,,,
全漢文,卷三十三,wiki,data/raw/全漢文/卷三十三.txt,含侍中,,宣帝時，爲侍中，賜爵關內矦，進封都成矦，遷建章衞尉，諡曰敬矦。,待审,,,
全漢文,卷三十三,wiki,data/raw/全漢文/卷三十三.txt,含侍中,,（注：《漢書‧武五子‧昌邑王傳》︰「侍中衞尉金安上上書言，奏可。,待审,,,
全漢文,卷三十三,wiki,data/raw/全漢文/卷三十三.txt,含侍中,,更生前爲九卿，坐與望之、堪謀排車騎將軍高、許、史氏侍中者，毀離親戚，欲退去之，而獨專權。,待审,,,
全漢文,卷三十三,wiki,data/raw/全漢文/卷三十三.txt,含侍中,,侍中謁者良使丞制詔望之，望之再拜已。,待审,,,
全漢文,卷三十三,wiki,data/raw/全漢文/卷三十三.txt,含侍中,,元帝卽位，進侍中中大夫。,待审,,,
全漢文,卷三十二,wiki,data/raw/全漢文/卷三十二.txt,含侍中,,爲書曰︰「皇帝問侍中君卿︰使中御府令高昌奉黃金千斤，賜君卿取十妻。,待审,,,
全漢文,卷三十二,wiki,data/raw/全漢文/卷三十二.txt,含侍中,傅,文學光祿大夫夏矦勝等及侍中傅嘉數進諫㠯過失，使人簿責勝，縛嘉繫獄。,待审,,,
全漢文,卷三十四,wiki,data/raw/全漢文/卷三十四.txt,复合官名,曹,令近臣自諸曹侍中㠯上，家亡得私販賣，與民爭利。,待审,,,
全漢文,卷九,wiki,data/raw/全漢文/卷九.txt,含侍中,,侍中太僕安陽矦舜，往時護太子家，導朕，忠誠專壹，有舊恩；,待审,,,
全漢文,卷九,wiki,data/raw/全漢文/卷九.txt,含侍中,,侍中光祿大夫商，皇太太后父同產子，小自保大，恩義最親。,待审,,,
全漢文,卷九,wiki,data/raw/全漢文/卷九.txt,含侍中,,賴宗廟之靈，侍中駙馬都尉賢等發覺㠯聞，咸伏其辜。,待审,,,
全漢文,卷九,wiki,data/raw/全漢文/卷九.txt,含侍中,,前爲侍中，毀譖仁賢，誣愬大臣，令俊艾者久失其位。,待审,,,
全漢文,卷九,wiki,data/raw/全漢文/卷九.txt,含侍中,,將軍從弟侍中奉車都尉吳、族父左曹屯騎校尉宣皆知宏及栩丹諸矦王后親，而宣除用丹爲御屬。,待审,,,
全漢文,卷二十七,wiki,data/raw/全漢文/卷二十七.txt,含侍中,,武帝時，待詔，遷侍中中郎，坐法免，復召爲郎，拜東郡都尉，入爲光祿大夫侍中，後坐事誅。,待审,,,
全漢文,卷二十七,wiki,data/raw/全漢文/卷二十七.txt,含侍中,,年十八，爲侍中。,待审,,,
全漢文,卷二十八,wiki,data/raw/全漢文/卷二十八.txt,含侍中,,初爲郎，遷移中廏監，進侍中。,待审,,,
全漢文,卷二十八,wiki,data/raw/全漢文/卷二十八.txt,含侍中,,爲侍中建章監，拜騎都尉。,待审,,,
全漢文,卷二十八,wiki,data/raw/全漢文/卷二十八.txt,含侍中,,少㠯心計侍中。,待审,,,
全漢文,卷五,wiki,data/raw/全漢文/卷五.txt,含侍中,金,男子張章先發覺，㠯語期門董忠，忠告左曹楊惲，惲告侍中金安上。,待审,,,
全漢文,卷五,wiki,data/raw/全漢文/卷五.txt,复合官名,,侍中史高與金安上建發其事，言無入霍氏禁闥，卒不得遂其謀，皆讎有功。,待审,,,
全漢文,卷五十,wiki,data/raw/全漢文/卷五十.txt,含侍中,,侍中駙馬都尉董賢，本無葭莩之親，但㠯令色諛言自進，賞賜亡度，竭盡府藏，并合三第，尚㠯爲小，復壞暴室。,待审,,,
全漢文,卷五十九,wiki,data/raw/全漢文/卷五十九.txt,含侍中,,十有一公，九卿，十二大夫，二十四元士，定諸國邑采之處，使侍中講禮大夫孔秉等與州部眾郡曉知地理圖籍者，共校治于壽成朱鳥堂。,待审,,,
全漢文,卷五十五,wiki,data/raw/全漢文/卷五十五.txt,复合官名,,今朝廷忽于時月之令，諸侍中尚書近臣宜皆令通知月令之意，設羣下請事；,待审,,,
全漢文,卷五十五,wiki,data/raw/全漢文/卷五十五.txt,含侍中,,使侍中衞尉傅喜問尋曰︰『閒者水出地動，日月失度，星辰亂行，災異仍重。,待审,,,
全漢文,卷五十五,wiki,data/raw/全漢文/卷五十五.txt,含侍中,王,故侍中王林卿坐殺人埋冢舍，使奴剝寺門鼓。,待审,,,
全漢文,卷五十八,wiki,data/raw/全漢文/卷五十八.txt,含侍中,,永始初封新都矦，遷騎都尉，光祿大夫，侍中。,待审,,,
全漢文,卷五十六,wiki,data/raw/全漢文/卷五十六.txt,含侍中,,及根兄子成都矦況幸得㠯外親繼父爲列矦侍中，不思報厚恩，亦聘取故掖庭貴人㠯爲妻，皆無人臣禮，大不敬不道。,待审,,,
全漢文,卷五十四,wiki,data/raw/全漢文/卷五十四.txt,含侍中,,===侍中箴===,待审,,,
全漢文,卷五十四,wiki,data/raw/全漢文/卷五十四.txt,含侍中,,覆審乃明，所謂亡闕者，謂有亡有闕，《侍中》、《太史令》、《國三老》、《太樂令》、《太官令》五《箴》多闕文，其四《箴》亡，故云九《箴》亡闕也。,待审,,,
全漢文,卷八,wiki,data/raw/全漢文/卷八.txt,含侍中,,侍中衞尉長，數白宜早止，徙家反故處。,待审,,,
全漢文,卷六,wiki,data/raw/全漢文/卷六.txt,含侍中,,朕微眇時，御史大夫丙吉、中郎將史曾、史玄、長樂衞尉許舜、侍中光祿大夫許延壽皆與朕有舊恩，及故掖庭令張賀輔導朕躬，修文學經術，恩惠卓異，厥功茂焉。,待审,,,
全漢文,卷六,wiki,data/raw/全漢文/卷六.txt,含侍中,,」封賀所子弟子侍中中郎將彭祖（注：《張安世傳》作「《詩》云︰『無言不讎，無德不報。,待审,,,
全漢文,卷六,wiki,data/raw/全漢文/卷六.txt,含侍中,,』其封賀子侍中關內矦彭祖」。,待审,,,
全漢文,卷六,wiki,data/raw/全漢文/卷六.txt,含侍中,金,上使侍中金安上諭意。,待审,,,
全漢文,卷六,wiki,data/raw/全漢文/卷六.txt,含侍中,,侍中樂陵矦高，帷幄近臣，朕之所自親，君何越職而舉之？,待审,,,
全漢文,卷六,wiki,data/raw/全漢文/卷六.txt,含侍中,,（注：《漢書‧黃霸傳》︰「樂陵矦史高㠯外屬舊恩，侍中，貴重，霸薦高可太尉。,待审,,,
全漢文,卷六十,wiki,data/raw/全漢文/卷六十.txt,含侍中,,綏和初爲侍中太僕，位特進，㠯病免。,待审,,,
全漢文,卷六十一,wiki,data/raw/全漢文/卷六十一.txt,含侍中,,平帝初，進侍中奉車都尉，封承陽矦，拜光祿勳。,待审,,,
全漢文,卷十,wiki,data/raw/全漢文/卷十.txt,含侍中,,侍中奉車都尉邯㝛衞勤勞，建議定策，封邯爲承陽矦，食邑二千四百戶。,待审,,,
全漢文,卷十三,wiki,data/raw/全漢文/卷十三.txt,含侍中,,==與侍中從弟安國書==,待审,,,
全漢文,卷十三,wiki,data/raw/全漢文/卷十三.txt,含侍中,,臧報侍中相知，忿俗儒淫辭冒義，有意欲校亂反正，由來久矣。,待审,,,
全漢文,卷十三,wiki,data/raw/全漢文/卷十三.txt,含侍中,,侍中子國，明達淵博，雅學絶倫，言不及利，行不欺名，動遵禮法，少小長操。,待审,,,
全漢文,卷十三,wiki,data/raw/全漢文/卷十三.txt,含侍中,,武帝時，爲諫議大夫，遷侍中博士，出爲臨淮太守。,待审,,,
全漢文,卷十三,wiki,data/raw/全漢文/卷十三.txt,含侍中,霍,㠯一通賜所幸侍中霍光，光甚好之，言爲口實。,待审,,,
全漢文,卷十三,wiki,data/raw/全漢文/卷十三.txt,含侍中,,詔書「侍中駙馬都尉遷巧佞無義，漏泄不忠，國之賊也，免歸故郡」。,待审,,,
全漢文,卷十三,wiki,data/raw/全漢文/卷十三.txt,含侍中,,光與大司空師丹奏言云云，卒不得遣，復爲侍中。,待审,,,
全漢文,卷十九,wiki,data/raw/全漢文/卷十九.txt,含侍中,,武帝初，舉賢良對策，擢爲中大夫，後拜會稽太守，入爲侍中，坐與淮南王交私棄市。,待审,,,
全漢文,卷四十,wiki,data/raw/全漢文/卷四十.txt,含侍中,,哀帝卽位，進侍中太中大夫，遷騎都尉奉車光祿大夫，出爲河內大守，徙守五原，轉涿郡，㠯病免。,待审,,,
全漢文,卷四十,wiki,data/raw/全漢文/卷四十.txt,含侍中,,歆少通《詩》、《書》，能屬文，成帝召爲黃門侍郎、中壘校尉、侍中奉車都尉、光祿大夫。,待审,,,
全漢文,卷四十,wiki,data/raw/全漢文/卷四十.txt,含侍中,,侍中奉車都尉光祿大夫臣秀、領校祕書言校祕書太常屬臣望︰所校《山海經》凡三十二篇，今定篇爲一十八篇，已定。,待审,,,
全漢文,卷四十三,wiki,data/raw/全漢文/卷四十三.txt,复合官名,曹,歷太子中庶子、諸曹侍中中郎將。,待审,,,
全漢文,卷四十三,wiki,data/raw/全漢文/卷四十三.txt,含侍中,馬,元帝時，拜駙馬都尉侍中。,待审,,,
全漢文,卷四十三,wiki,data/raw/全漢文/卷四十三.txt,含侍中,,建昭中，爲衞尉侍中。,待审,,,
全漢文,卷四十三,wiki,data/raw/全漢文/卷四十三.txt,含侍中,,時太后從子侍中音獨側聽，具知章言㠯語鳳。,待审,,,
全漢文,卷四十三,wiki,data/raw/全漢文/卷四十三.txt,含侍中,,哀帝初，爲中常侍，進侍中。,待审,,,
全漢文,卷四十三,wiki,data/raw/全漢文/卷四十三.txt,含侍中,王,{{*|荀悅《漢紀》二十九︰「【元壽元年】，侍中王閎上書諫，不從。,待审,,,
全漢文,卷四十三,wiki,data/raw/全漢文/卷四十三.txt,含侍中,,初爲侍中中郎將。,待审,,,
全漢文,卷四十九,wiki,data/raw/全漢文/卷四十九.txt,含侍中,,今商無尺寸之功，而有三世之寵，身位三公，宗族爲列矦、吏二千石、侍中諸曹，給事禁門內，連昏諸矦王，權寵至盛。,待审,,,
全漢文,卷四十九,wiki,data/raw/全漢文/卷四十九.txt,含侍中,,永始中，遷詹事，歷少府，進侍中光祿大夫。,待审,,,
全漢文,卷四十九,wiki,data/raw/全漢文/卷四十九.txt,含侍中,,制書侍中駙馬都尉遷，不忠巧佞，免歸故郡，閒未旬月，則有詔還，大臣奏正其罰，卒不得遣，而反兼官奉使，顯寵過故。,待审,,,
全漢文,卷四十五,wiki,data/raw/全漢文/卷四十五.txt,含侍中,,語不可露，願具書所言，因侍中奏陛下，㠯示腹心大臣。,待审,,,
全漢文,卷四十八,wiki,data/raw/全漢文/卷四十八.txt,含侍中,,成帝初，州舉茂材，復補博士，出爲東平王太傅，入爲光祿大夫，丞相司直，給事中，歷少府、光祿勳侍中、太子太傅。,待审,,,
全漢文,卷四十八,wiki,data/raw/全漢文/卷四十八.txt,含侍中,王,前大行尸柩在堂，而官爵臣等㠯及親屬，赫然皆貴寵，封舅爲陽安矦，皇后尊號未定，豫封父爲孔鄕矦，出侍中王邑、射聲校尉王邯等。,待审,,,
前漢紀,000,wiki,data/raw/前漢紀/卷000.txt,含侍中,,不類出二家下者乎若乃漢侍中悅晉太守宏性靜¶,待审,,,
前漢紀,000,wiki,data/raw/前漢紀/卷000.txt,含侍中,,漢祕書監侍中荀　恱¶,待审,,,
前漢紀,000,wiki,data/raw/前漢紀/卷000.txt,含侍中,,其㫖云爾㑹悅遷爲侍中其五年書成乃奏記云四¶,待审,,,
前漢紀,005,wiki,data/raw/前漢紀/卷005.txt,含侍中,,都尉掌御乗輿駙馬都尉掌駙馬秩皆二千石侍中¶,待审,,,
前漢紀,005,wiki,data/raw/前漢紀/卷005.txt,含侍中,,數十人侍中中常侍皆加官得入禁中其後侍中或¶,待审,,,
前漢紀,005,wiki,data/raw/前漢紀/卷005.txt,含侍中,張,淚不下侍中張辟強者張良子年十五餘謂陳平曰¶,待审,,,
前漢紀,012,wiki,data/raw/前漢紀/卷012.txt,含侍中,,靑上聞乃召靑爲建章監侍中子夫女弟貴故與陳¶,待审,,,
前漢紀,013,wiki,data/raw/前漢紀/卷013.txt,含侍中,,通生去病去病初以侍中爲嫖姚校尉從衞青擊匈¶,待审,,,
前漢紀,013,wiki,data/raw/前漢紀/卷013.txt,含侍中,,對卽日拜爲馬監後爲光祿大夫侍中上甚信愛之¶,待审,,,
前漢紀,013,wiki,data/raw/前漢紀/卷013.txt,含侍中,,羊洛陽賈人子以能心計年十三爲侍中言利事皆¶,待审,,,
前漢紀,013,wiki,data/raw/前漢紀/卷013.txt,含侍中,,孟時年十餘歳因將光西入關仕光爲郞遷侍中去¶,待审,,,
前漢紀,013,wiki,data/raw/前漢紀/卷013.txt,含侍中,周,寸髙三尺六寸羣臣伏賀曰陛下得周鼎侍中光祿¶,待审,,,
前漢紀,015,wiki,data/raw/前漢紀/卷015.txt,复合官名,,殺侍中僕射馬何羅與弟重合侯通謀反侍中駙馬¶,待审,,,
前漢紀,015,wiki,data/raw/前漢紀/卷015.txt,含侍中,,行幸盩厔五祚宫上疾篤侍中光禄大夫霍光問嗣¶,待审,,,
前漢紀,016,wiki,data/raw/前漢紀/卷016.txt,含侍中,,侍中㒒射莾阿羅重合候馬通功封光爲博陸侯桀¶,待审,,,
前漢紀,016,wiki,data/raw/前漢紀/卷016.txt,含侍中,,爲安陽侯時衛尉王莾子男忽侍中揚語曰帝病忽¶,待审,,,
前漢紀,016,wiki,data/raw/前漢紀/卷016.txt,含侍中,,常與居禁闥内戯笑殿中爲書曰皇帝問侍中君卿¶,待审,,,
前漢紀,017,wiki,data/raw/前漢紀/卷017.txt,含侍中,,光兄子雲侍中奉車都尉雲弟樂平侯山領尚書事¶,待审,,,
前漢紀,017,wiki,data/raw/前漢紀/卷017.txt,复合官名,,采納其言考試功能侍中尚書雖功勞當遷輒厚加¶,待审,,,
前漢紀,018,wiki,data/raw/前漢紀/卷018.txt,含侍中,許,將史魯史玄長樂衞尉許舜侍中光祿大夫許延壽¶,待审,,,
前漢紀,018,wiki,data/raw/前漢紀/卷018.txt,含侍中,,詩不云乎無德不報其封賀子侍中中郞彭祖爲陽¶,待审,,,
前漢紀,019,wiki,data/raw/前漢紀/卷019.txt,含侍中,許,亦未可圖也上乃拜侍中許延壽爲強弩將軍即拜¶,待审,,,
前漢紀,021,wiki,data/raw/前漢紀/卷021.txt,含侍中,,皇帝癸未即位年二十六初宣帝寢疾引外屬侍中¶,待审,,,
前漢紀,021,wiki,data/raw/前漢紀/卷021.txt,含侍中,,兄侍中中郞將王舜爲安平侯丙午立皇后王氏封¶,待审,,,
前漢紀,021,wiki,data/raw/前漢紀/卷021.txt,含侍中,劉,時蕭望之周堪劉向及侍中金敞安上子中正敢言¶,待审,,,
前漢紀,021,wiki,data/raw/前漢紀/卷021.txt,含侍中,,方欲以望之爲宰相會望之子侍中散騎常侍中郞¶,待审,,,
前漢紀,021,wiki,data/raw/前漢紀/卷021.txt,含侍中,許,間何闊逢諸葛上嘉之加豐光禄大夫侍中許章不¶,待审,,,
前漢紀,022,wiki,data/raw/前漢紀/卷022.txt,含侍中,,玄成爲御史大夫九月戊子侍中衛尉王接爲大司¶,待审,,,
前漢紀,022,wiki,data/raw/前漢紀/卷022.txt,含侍中,,奉世中子謁者逡爲侍中逡因言顯專權不可任上¶,待审,,,
前漢紀,022,wiki,data/raw/前漢紀/卷022.txt,含侍中,,成也以永光二年禁薨子奉嗣侯爲侍中衛尉始見¶,待审,,,
前漢紀,023,wiki,data/raw/前漢紀/卷023.txt,含侍中,孫,后之舅史恭之孫爲侍中護太子家於是丹進曰所¶,待审,,,
前漢紀,023,wiki,data/raw/前漢紀/卷023.txt,含侍中,,爲京兆尹門下督嘗從至殿中侍中諸貴人爭趨揖¶,待审,,,
前漢紀,024,wiki,data/raw/前漢紀/卷024.txt,含侍中,,舅侍中衞尉平陽侯王鳳爲大司馬大將軍領尚書¶,待审,,,
前漢紀,024,wiki,data/raw/前漢紀/卷024.txt,含侍中,,五侯王氏子弟皆卿大夫侍中諸曹分據勢職盈滿¶,待审,,,
前漢紀,025,wiki,data/raw/前漢紀/卷025.txt,含侍中,鄭,以後賢異心各有損益中興之後大司農鄭衆侍中¶,待审,,,
前漢紀,025,wiki,data/raw/前漢紀/卷025.txt,含侍中,王,時鳳弟侍中王音私聽之告鳳鳳懼稱病就第乃上¶,待审,,,
